Date,Area,Type,Value,Year,Month
1977-07-01,Los Angeles Downtown,Temperature,74.2,1977,7
1977-08-01,Los Angeles Downtown,Temperature,75.5,1977,8
1977-09-01,Los Angeles Downtown,Temperature,71.7,1977,9
1977-10-01,Los Angeles Downtown,Temperature,69,1977,10
1977-11-01,Los Angeles Downtown,Temperature,66.3,1977,11
1977-12-01,Los Angeles Downtown,Temperature,60.8,1977,12
1978-01-01,Los Angeles Downtown,Temperature,58.1,1978,1
1978-02-01,Los Angeles Downtown,Temperature,58.9,1978,2
1978-03-01,Los Angeles Downtown,Temperature,63.2,1978,3
1978-04-01,Los Angeles Downtown,Temperature,60.7,1978,4
1978-05-01,Los Angeles Downtown,Temperature,68.6,1978,5
1978-06-01,Los Angeles Downtown,Temperature,71.8,1978,6
1978-07-01,Los Angeles Downtown,Temperature,73.4,1978,7
1978-08-01,Los Angeles Downtown,Temperature,73.7,1978,8
1978-09-01,Los Angeles Downtown,Temperature,76,1978,9
1978-10-01,Los Angeles Downtown,Temperature,70.2,1978,10
1978-11-01,Los Angeles Downtown,Temperature,58.4,1978,11
1978-12-01,Los Angeles Downtown,Temperature,53.1,1978,12
1979-01-01,Los Angeles Downtown,Temperature,53.2,1979,1
1979-02-01,Los Angeles Downtown,Temperature,54.9,1979,2
1979-03-01,Los Angeles Downtown,Temperature,57.9,1979,3
1979-04-01,Los Angeles Downtown,Temperature,62.7,1979,4
1979-05-01,Los Angeles Downtown,Temperature,65.4,1979,5
1979-06-01,Los Angeles Downtown,Temperature,71.5,1979,6
1979-07-01,Los Angeles Downtown,Temperature,72.1,1979,7
1979-08-01,Los Angeles Downtown,Temperature,72.9,1979,8
1979-09-01,Los Angeles Downtown,Temperature,77.4,1979,9
1979-10-01,Los Angeles Downtown,Temperature,68.7,1979,10
1979-11-01,Los Angeles Downtown,Temperature,64.5,1979,11
1979-12-01,Los Angeles Downtown,Temperature,63.1,1979,12
1980-01-01,Los Angeles Downtown,Temperature,60.9,1980,1
1980-02-01,Los Angeles Downtown,Temperature,64.6,1980,2
1980-03-01,Los Angeles Downtown,Temperature,60.9,1980,3
1980-04-01,Los Angeles Downtown,Temperature,64.8,1980,4
1980-05-01,Los Angeles Downtown,Temperature,63.2,1980,5
1980-06-01,Los Angeles Downtown,Temperature,71.7,1980,6
1980-07-01,Los Angeles Downtown,Temperature,77.1,1980,7
1980-08-01,Los Angeles Downtown,Temperature,76.3,1980,8
1980-09-01,Los Angeles Downtown,Temperature,72.6,1980,9
1980-10-01,Los Angeles Downtown,Temperature,71.4,1980,10
1980-11-01,Los Angeles Downtown,Temperature,65.3,1980,11
1980-12-01,Los Angeles Downtown,Temperature,63.7,1980,12
1981-01-01,Los Angeles Downtown,Temperature,61.8,1981,1
1981-02-01,Los Angeles Downtown,Temperature,64.3,1981,2
1981-03-01,Los Angeles Downtown,Temperature,62,1981,3
1981-04-01,Los Angeles Downtown,Temperature,66,1981,4
1981-05-01,Los Angeles Downtown,Temperature,68.9,1981,5
1981-06-01,Los Angeles Downtown,Temperature,77.4,1981,6
1981-07-01,Los Angeles Downtown,Temperature,77.2,1981,7
1981-08-01,Los Angeles Downtown,Temperature,78.3,1981,8
1981-09-01,Los Angeles Downtown,Temperature,75,1981,9
1981-10-01,Los Angeles Downtown,Temperature,68.4,1981,10
1981-11-01,Los Angeles Downtown,Temperature,65,1981,11
1981-12-01,Los Angeles Downtown,Temperature,62.1,1981,12
1982-01-01,Los Angeles Downtown,Temperature,57.1,1982,1
1982-02-01,Los Angeles Downtown,Temperature,64,1982,2
1982-03-01,Los Angeles Downtown,Temperature,59.3,1982,3
1982-04-01,Los Angeles Downtown,Temperature,62.2,1982,4
1982-05-01,Los Angeles Downtown,Temperature,64.4,1982,5
1982-06-01,Los Angeles Downtown,Temperature,65.3,1982,6
1982-07-01,Los Angeles Downtown,Temperature,74,1982,7
1982-08-01,Los Angeles Downtown,Temperature,75.1,1982,8
1982-09-01,Los Angeles Downtown,Temperature,73.9,1982,9
1982-10-01,Los Angeles Downtown,Temperature,70.9,1982,10
1982-11-01,Los Angeles Downtown,Temperature,61.7,1982,11
1982-12-01,Los Angeles Downtown,Temperature,58.1,1982,12
1983-01-01,Los Angeles Downtown,Temperature,61.9,1983,1
1983-02-01,Los Angeles Downtown,Temperature,63,1983,2
1983-03-01,Los Angeles Downtown,Temperature,63.8,1983,3
1983-04-01,Los Angeles Downtown,Temperature,63.2,1983,4
1983-05-01,Los Angeles Downtown,Temperature,70.7,1983,5
1983-06-01,Los Angeles Downtown,Temperature,70.6,1983,6
1983-07-01,Los Angeles Downtown,Temperature,75.9,1983,7
1983-08-01,Los Angeles Downtown,Temperature,80.8,1983,8
1983-09-01,Los Angeles Downtown,Temperature,79.1,1983,9
1983-10-01,Los Angeles Downtown,Temperature,74.2,1983,10
1983-11-01,Los Angeles Downtown,Temperature,63.5,1983,11
1983-12-01,Los Angeles Downtown,Temperature,59.8,1983,12
1984-01-01,Los Angeles Downtown,Temperature,61.2,1984,1
1984-02-01,Los Angeles Downtown,Temperature,61.8,1984,2
1984-03-01,Los Angeles Downtown,Temperature,65.6,1984,3
1984-04-01,Los Angeles Downtown,Temperature,65.2,1984,4
1984-05-01,Los Angeles Downtown,Temperature,72.4,1984,5
1984-06-01,Los Angeles Downtown,Temperature,72.2,1984,6
1984-07-01,Los Angeles Downtown,Temperature,78.6,1984,7
1984-08-01,Los Angeles Downtown,Temperature,76.4,1984,8
1984-09-01,Los Angeles Downtown,Temperature,81.3,1984,9
1984-10-01,Los Angeles Downtown,Temperature,68.5,1984,10
1984-11-01,Los Angeles Downtown,Temperature,60.9,1984,11
1984-12-01,Los Angeles Downtown,Temperature,57.2,1984,12
1985-01-01,Los Angeles Downtown,Temperature,57.5,1985,1
1985-02-01,Los Angeles Downtown,Temperature,60.4,1985,2
1985-03-01,Los Angeles Downtown,Temperature,59.3,1985,3
1985-04-01,Los Angeles Downtown,Temperature,66.8,1985,4
1985-05-01,Los Angeles Downtown,Temperature,66.2,1985,5
1985-06-01,Los Angeles Downtown,Temperature,73.6,1985,6
1985-07-01,Los Angeles Downtown,Temperature,79.2,1985,7
1985-08-01,Los Angeles Downtown,Temperature,75.7,1985,8
1985-09-01,Los Angeles Downtown,Temperature,71.8,1985,9
1985-10-01,Los Angeles Downtown,Temperature,71.3,1985,10
1985-11-01,Los Angeles Downtown,Temperature,60.4,1985,11
1985-12-01,Los Angeles Downtown,Temperature,61.7,1985,12
1986-01-01,Los Angeles Downtown,Temperature,65.9,1986,1
1986-02-01,Los Angeles Downtown,Temperature,62.3,1986,2
1986-03-01,Los Angeles Downtown,Temperature,64.5,1986,3
1986-04-01,Los Angeles Downtown,Temperature,66.4,1986,4
1986-05-01,Los Angeles Downtown,Temperature,68.1,1986,5
1986-06-01,Los Angeles Downtown,Temperature,71.2,1986,6
1986-07-01,Los Angeles Downtown,Temperature,73.2,1986,7
1986-08-01,Los Angeles Downtown,Temperature,76,1986,8
1986-09-01,Los Angeles Downtown,Temperature,68.8,1986,9
1986-10-01,Los Angeles Downtown,Temperature,69.4,1986,10
1986-11-01,Los Angeles Downtown,Temperature,66.4,1986,11
1986-12-01,Los Angeles Downtown,Temperature,60.1,1986,12
1987-01-01,Los Angeles Downtown,Temperature,57.1,1987,1
1987-02-01,Los Angeles Downtown,Temperature,60.3,1987,2
1987-03-01,Los Angeles Downtown,Temperature,61.2,1987,3
1987-04-01,Los Angeles Downtown,Temperature,67.7,1987,4
1987-05-01,Los Angeles Downtown,Temperature,68.1,1987,5
1987-06-01,Los Angeles Downtown,Temperature,69.7,1987,6
1987-07-01,Los Angeles Downtown,Temperature,70.8,1987,7
1987-08-01,Los Angeles Downtown,Temperature,73,1987,8
1987-09-01,Los Angeles Downtown,Temperature,75.2,1987,9
1987-10-01,Los Angeles Downtown,Temperature,71.8,1987,10
1987-11-01,Los Angeles Downtown,Temperature,62.9,1987,11
1987-12-01,Los Angeles Downtown,Temperature,54.4,1987,12
1988-01-01,Los Angeles Downtown,Temperature,58.3,1988,1
1988-02-01,Los Angeles Downtown,Temperature,62.9,1988,2
1988-03-01,Los Angeles Downtown,Temperature,64.9,1988,3
1988-04-01,Los Angeles Downtown,Temperature,64.1,1988,4
1988-05-01,Los Angeles Downtown,Temperature,67.2,1988,5
1988-06-01,Los Angeles Downtown,Temperature,67.9,1988,6
1988-07-01,Los Angeles Downtown,Temperature,74.3,1988,7
1988-08-01,Los Angeles Downtown,Temperature,72.9,1988,8
1988-09-01,Los Angeles Downtown,Temperature,72.2,1988,9
1988-10-01,Los Angeles Downtown,Temperature,69.6,1988,10
1988-11-01,Los Angeles Downtown,Temperature,61.9,1988,11
1988-12-01,Los Angeles Downtown,Temperature,57.1,1988,12
1989-01-01,Los Angeles Downtown,Temperature,56.3,1989,1
1989-02-01,Los Angeles Downtown,Temperature,56.4,1989,2
1989-03-01,Los Angeles Downtown,Temperature,62.4,1989,3
1989-04-01,Los Angeles Downtown,Temperature,67.9,1989,4
1989-05-01,Los Angeles Downtown,Temperature,66.2,1989,5
1989-06-01,Los Angeles Downtown,Temperature,69.7,1989,6
1989-07-01,Los Angeles Downtown,Temperature,75.1,1989,7
1989-08-01,Los Angeles Downtown,Temperature,72.8,1989,8
1989-09-01,Los Angeles Downtown,Temperature,74.5,1989,9
1989-10-01,Los Angeles Downtown,Temperature,69.2,1989,10
1989-11-01,Los Angeles Downtown,Temperature,66.7,1989,11
1989-12-01,Los Angeles Downtown,Temperature,62.7,1989,12
1990-01-01,Los Angeles Downtown,Temperature,59.4,1990,1
1990-02-01,Los Angeles Downtown,Temperature,57.9,1990,2
1990-03-01,Los Angeles Downtown,Temperature,61.7,1990,3
1990-04-01,Los Angeles Downtown,Temperature,65.7,1990,4
1990-05-01,Los Angeles Downtown,Temperature,66.9,1990,5
1990-06-01,Los Angeles Downtown,Temperature,74.3,1990,6
1990-07-01,Los Angeles Downtown,Temperature,77.3,1990,7
1990-08-01,Los Angeles Downtown,Temperature,74,1990,8
1990-09-01,Los Angeles Downtown,Temperature,76,1990,9
1990-10-01,Los Angeles Downtown,Temperature,73.2,1990,10
1990-11-01,Los Angeles Downtown,Temperature,65.6,1990,11
1990-12-01,Los Angeles Downtown,Temperature,57.7,1990,12
1991-01-01,Los Angeles Downtown,Temperature,59.1,1991,1
1991-02-01,Los Angeles Downtown,Temperature,63.4,1991,2
1991-03-01,Los Angeles Downtown,Temperature,56.8,1991,3
1991-04-01,Los Angeles Downtown,Temperature,64.2,1991,4
1991-05-01,Los Angeles Downtown,Temperature,63.9,1991,5
1991-06-01,Los Angeles Downtown,Temperature,67.1,1991,6
1991-07-01,Los Angeles Downtown,Temperature,71,1991,7
1991-08-01,Los Angeles Downtown,Temperature,73.1,1991,8
1991-09-01,Los Angeles Downtown,Temperature,73.6,1991,9
1991-10-01,Los Angeles Downtown,Temperature,72,1991,10
1991-11-01,Los Angeles Downtown,Temperature,66.2,1991,11
1991-12-01,Los Angeles Downtown,Temperature,59.6,1991,12
1992-01-01,Los Angeles Downtown,Temperature,60.2,1992,1
1992-02-01,Los Angeles Downtown,Temperature,62.3,1992,2
1992-03-01,Los Angeles Downtown,Temperature,60.8,1992,3
1992-04-01,Los Angeles Downtown,Temperature,69.6,1992,4
1992-05-01,Los Angeles Downtown,Temperature,69,1992,5
1992-06-01,Los Angeles Downtown,Temperature,70.4,1992,6
1992-07-01,Los Angeles Downtown,Temperature,75.8,1992,7
1992-08-01,Los Angeles Downtown,Temperature,78.9,1992,8
1992-09-01,Los Angeles Downtown,Temperature,76.6,1992,9
1992-10-01,Los Angeles Downtown,Temperature,70.4,1992,10
1992-11-01,Los Angeles Downtown,Temperature,65.1,1992,11
1992-12-01,Los Angeles Downtown,Temperature,56.5,1992,12
1993-01-01,Los Angeles Downtown,Temperature,57.3,1993,1
1993-02-01,Los Angeles Downtown,Temperature,58.3,1993,2
1993-03-01,Los Angeles Downtown,Temperature,64.4,1993,3
1993-04-01,Los Angeles Downtown,Temperature,67,1993,4
1993-05-01,Los Angeles Downtown,Temperature,68.9,1993,5
1993-06-01,Los Angeles Downtown,Temperature,72.3,1993,6
1993-07-01,Los Angeles Downtown,Temperature,72.9,1993,7
1993-08-01,Los Angeles Downtown,Temperature,74.4,1993,8
1993-09-01,Los Angeles Downtown,Temperature,74.3,1993,9
1993-10-01,Los Angeles Downtown,Temperature,71.2,1993,10
1993-11-01,Los Angeles Downtown,Temperature,64.5,1993,11
1993-12-01,Los Angeles Downtown,Temperature,60.8,1993,12
1994-01-01,Los Angeles Downtown,Temperature,62.2,1994,1
1994-02-01,Los Angeles Downtown,Temperature,59.3,1994,2
1994-03-01,Los Angeles Downtown,Temperature,64.7,1994,3
1994-04-01,Los Angeles Downtown,Temperature,64.3,1994,4
1994-05-01,Los Angeles Downtown,Temperature,65.1,1994,5
1994-06-01,Los Angeles Downtown,Temperature,74.3,1994,6
1994-07-01,Los Angeles Downtown,Temperature,73.5,1994,7
1994-08-01,Los Angeles Downtown,Temperature,80.5,1994,8
1994-09-01,Los Angeles Downtown,Temperature,76.5,1994,9
1994-10-01,Los Angeles Downtown,Temperature,70.4,1994,10
1994-11-01,Los Angeles Downtown,Temperature,59.9,1994,11
1994-12-01,Los Angeles Downtown,Temperature,59.8,1994,12
1995-01-01,Los Angeles Downtown,Temperature,58.4,1995,1
1995-02-01,Los Angeles Downtown,Temperature,65.3,1995,2
1995-03-01,Los Angeles Downtown,Temperature,62.6,1995,3
1995-04-01,Los Angeles Downtown,Temperature,64.8,1995,4
1995-05-01,Los Angeles Downtown,Temperature,64,1995,5
1995-06-01,Los Angeles Downtown,Temperature,69,1995,6
1995-07-01,Los Angeles Downtown,Temperature,75.7,1995,7
1995-08-01,Los Angeles Downtown,Temperature,77.5,1995,8
1995-09-01,Los Angeles Downtown,Temperature,77,1995,9
1995-10-01,Los Angeles Downtown,Temperature,71.5,1995,10
1995-11-01,Los Angeles Downtown,Temperature,67.1,1995,11
1995-12-01,Los Angeles Downtown,Temperature,60.9,1995,12
1996-01-01,Los Angeles Downtown,Temperature,60.9,1996,1
1996-02-01,Los Angeles Downtown,Temperature,61.3,1996,2
1996-03-01,Los Angeles Downtown,Temperature,63,1996,3
1996-04-01,Los Angeles Downtown,Temperature,68.7,1996,4
1996-05-01,Los Angeles Downtown,Temperature,69,1996,5
1996-06-01,Los Angeles Downtown,Temperature,71.9,1996,6
1996-07-01,Los Angeles Downtown,Temperature,75.1,1996,7
1996-08-01,Los Angeles Downtown,Temperature,77.2,1996,8
1996-09-01,Los Angeles Downtown,Temperature,73.5,1996,9
1996-10-01,Los Angeles Downtown,Temperature,67,1996,10
1996-11-01,Los Angeles Downtown,Temperature,64.3,1996,11
1996-12-01,Los Angeles Downtown,Temperature,59.6,1996,12
1997-01-01,Los Angeles Downtown,Temperature,58.6,1997,1
1997-02-01,Los Angeles Downtown,Temperature,60.9,1997,2
1997-03-01,Los Angeles Downtown,Temperature,65.1,1997,3
1997-04-01,Los Angeles Downtown,Temperature,65.7,1997,4
1997-05-01,Los Angeles Downtown,Temperature,72.6,1997,5
1997-06-01,Los Angeles Downtown,Temperature,71,1997,6
1997-07-01,Los Angeles Downtown,Temperature,73.2,1997,7
1997-08-01,Los Angeles Downtown,Temperature,77.6,1997,8
1997-09-01,Los Angeles Downtown,Temperature,79.8,1997,9
1997-10-01,Los Angeles Downtown,Temperature,71.1,1997,10
1997-11-01,Los Angeles Downtown,Temperature,65.2,1997,11
1997-12-01,Los Angeles Downtown,Temperature,58.9,1997,12
1998-01-01,Los Angeles Downtown,Temperature,58.8,1998,1
1998-02-01,Los Angeles Downtown,Temperature,57,1998,2
1998-03-01,Los Angeles Downtown,Temperature,61.9,1998,3
1998-04-01,Los Angeles Downtown,Temperature,62.2,1998,4
1998-05-01,Los Angeles Downtown,Temperature,64.2,1998,5
1998-06-01,Los Angeles Downtown,Temperature,68.8,1998,6
1998-07-01,Los Angeles Downtown,Temperature,76.2,1998,7
1998-08-01,Los Angeles Downtown,Temperature,79.8,1998,8
1998-09-01,Los Angeles Downtown,Temperature,73.6,1998,9
1998-10-01,Los Angeles Downtown,Temperature,69,1998,10
1998-11-01,Los Angeles Downtown,Temperature,62.4,1998,11
1998-12-01,Los Angeles Downtown,Temperature,59.1,1998,12
1999-01-01,Los Angeles Downtown,Temperature,60.8,1999,1
1999-02-01,Los Angeles Downtown,Temperature,59.8,1999,2
1999-03-01,Los Angeles Downtown,Temperature,56.9,1999,3
1999-04-01,Los Angeles Downtown,Temperature,59.4,1999,4
1999-05-01,Los Angeles Downtown,Temperature,63.3,1999,5
1999-06-01,Los Angeles Downtown,Temperature,66.8,1999,6
1999-07-01,Los Angeles Downtown,Temperature,71.8,1999,7
1999-08-01,Los Angeles Downtown,Temperature,71.3,1999,8
1999-09-01,Los Angeles Downtown,Temperature,69.2,1999,9
1999-10-01,Los Angeles Downtown,Temperature,71.4,1999,10
1999-11-01,Los Angeles Downtown,Temperature,61.8,1999,11
1999-12-01,Los Angeles Downtown,Temperature,58,1999,12
2000-01-01,Los Angeles Downtown,Temperature,58.5,2000,1
2000-02-01,Los Angeles Downtown,Temperature,57.5,2000,2
2000-03-01,Los Angeles Downtown,Temperature,59.5,2000,3
2000-04-01,Los Angeles Downtown,Temperature,64,2000,4
2000-05-01,Los Angeles Downtown,Temperature,67.7,2000,5
2000-06-01,Los Angeles Downtown,Temperature,71.2,2000,6
2000-07-01,Los Angeles Downtown,Temperature,72.2,2000,7
2000-08-01,Los Angeles Downtown,Temperature,74.7,2000,8
2000-09-01,Los Angeles Downtown,Temperature,72.7,2000,9
2000-10-01,Los Angeles Downtown,Temperature,65.1,2000,10
2000-11-01,Los Angeles Downtown,Temperature,58.9,2000,11
2000-12-01,Los Angeles Downtown,Temperature,58.8,2000,12
2001-01-01,Los Angeles Downtown,Temperature,54.4,2001,1
2001-02-01,Los Angeles Downtown,Temperature,54.7,2001,2
2001-03-01,Los Angeles Downtown,Temperature,60.4,2001,3
2001-04-01,Los Angeles Downtown,Temperature,59.9,2001,4
2001-05-01,Los Angeles Downtown,Temperature,67.3,2001,5
2001-06-01,Los Angeles Downtown,Temperature,70.8,2001,6
2001-07-01,Los Angeles Downtown,Temperature,70.9,2001,7
2001-08-01,Los Angeles Downtown,Temperature,72,2001,8
2001-09-01,Los Angeles Downtown,Temperature,71.4,2001,9
2001-10-01,Los Angeles Downtown,Temperature,68.1,2001,10
2001-11-01,Los Angeles Downtown,Temperature,62,2001,11
2001-12-01,Los Angeles Downtown,Temperature,56.4,2001,12
2002-01-01,Los Angeles Downtown,Temperature,56.7,2002,1
2002-02-01,Los Angeles Downtown,Temperature,60.7,2002,2
2002-03-01,Los Angeles Downtown,Temperature,59.8,2002,3
2002-04-01,Los Angeles Downtown,Temperature,61.2,2002,4
2002-05-01,Los Angeles Downtown,Temperature,64.4,2002,5
2002-06-01,Los Angeles Downtown,Temperature,68.7,2002,6
2002-07-01,Los Angeles Downtown,Temperature,72.3,2002,7
2002-08-01,Los Angeles Downtown,Temperature,71.4,2002,8
2002-09-01,Los Angeles Downtown,Temperature,72.1,2002,9
2002-10-01,Los Angeles Downtown,Temperature,64.7,2002,10
2002-11-01,Los Angeles Downtown,Temperature,64.4,2002,11
2002-12-01,Los Angeles Downtown,Temperature,56.5,2002,12
2003-01-01,Los Angeles Downtown,Temperature,63.4,2003,1
2003-02-01,Los Angeles Downtown,Temperature,58.9,2003,2
2003-03-01,Los Angeles Downtown,Temperature,61.9,2003,3
2003-04-01,Los Angeles Downtown,Temperature,60.7,2003,4
2003-05-01,Los Angeles Downtown,Temperature,64.4,2003,5
2003-06-01,Los Angeles Downtown,Temperature,67.1,2003,6
2003-07-01,Los Angeles Downtown,Temperature,75.4,2003,7
2003-08-01,Los Angeles Downtown,Temperature,75.6,2003,8
2003-09-01,Los Angeles Downtown,Temperature,71.4,2003,9
2003-10-01,Los Angeles Downtown,Temperature,70.2,2003,10
2003-11-01,Los Angeles Downtown,Temperature,59.7,2003,11
2003-12-01,Los Angeles Downtown,Temperature,56.5,2003,12
2004-01-01,Los Angeles Downtown,Temperature,57.2,2004,1
2004-02-01,Los Angeles Downtown,Temperature,56.2,2004,2
2004-03-01,Los Angeles Downtown,Temperature,64.8,2004,3
2004-04-01,Los Angeles Downtown,Temperature,65.6,2004,4
2004-05-01,Los Angeles Downtown,Temperature,69.7,2004,5
2004-06-01,Los Angeles Downtown,Temperature,69.3,2004,6
2004-07-01,Los Angeles Downtown,Temperature,73,2004,7
2004-08-01,Los Angeles Downtown,Temperature,72.5,2004,8
2004-09-01,Los Angeles Downtown,Temperature,74.6,2004,9
2004-10-01,Los Angeles Downtown,Temperature,65.1,2004,10
2004-11-01,Los Angeles Downtown,Temperature,59.1,2004,11
2004-12-01,Los Angeles Downtown,Temperature,57.7,2004,12
2005-01-01,Los Angeles Downtown,Temperature,58.2,2005,1
2005-02-01,Los Angeles Downtown,Temperature,58.8,2005,2
2005-03-01,Los Angeles Downtown,Temperature,60.7,2005,3
2005-04-01,Los Angeles Downtown,Temperature,62.9,2005,4
2005-05-01,Los Angeles Downtown,Temperature,67.3,2005,5
2005-06-01,Los Angeles Downtown,Temperature,67.6,2005,6
2005-07-01,Los Angeles Downtown,Temperature,73,2005,7
2005-08-01,Los Angeles Downtown,Temperature,73.1,2005,8
2005-09-01,Los Angeles Downtown,Temperature,69.8,2005,9
2005-10-01,Los Angeles Downtown,Temperature,66.5,2005,10
2005-11-01,Los Angeles Downtown,Temperature,63.9,2005,11
2005-12-01,Los Angeles Downtown,Temperature,59.1,2005,12
2006-01-01,Los Angeles Downtown,Temperature,58,2006,1
2006-02-01,Los Angeles Downtown,Temperature,59.6,2006,2
2006-03-01,Los Angeles Downtown,Temperature,55.3,2006,3
2006-04-01,Los Angeles Downtown,Temperature,60.9,2006,4
2006-05-01,Los Angeles Downtown,Temperature,66.9,2006,5
2006-06-01,Los Angeles Downtown,Temperature,73.5,2006,6
2006-07-01,Los Angeles Downtown,Temperature,79.9,2006,7
2006-08-01,Los Angeles Downtown,Temperature,75.6,2006,8
2006-09-01,Los Angeles Downtown,Temperature,74.3,2006,9
2006-10-01,Los Angeles Downtown,Temperature,69.7,2006,10
2006-11-01,Los Angeles Downtown,Temperature,67.3,2006,11
2006-12-01,Los Angeles Downtown,Temperature,59.7,2006,12
2007-01-01,Los Angeles Downtown,Temperature,57.5,2007,1
2007-02-01,Los Angeles Downtown,Temperature,61.5,2007,2
2007-03-01,Los Angeles Downtown,Temperature,63.2,2007,3
2007-04-01,Los Angeles Downtown,Temperature,62.6,2007,4
2007-05-01,Los Angeles Downtown,Temperature,65.1,2007,5
2007-06-01,Los Angeles Downtown,Temperature,68.9,2007,6
2007-07-01,Los Angeles Downtown,Temperature,74.2,2007,7
2007-08-01,Los Angeles Downtown,Temperature,75.5,2007,8
2007-09-01,Los Angeles Downtown,Temperature,71.8,2007,9
2007-10-01,Los Angeles Downtown,Temperature,68.4,2007,10
